id,player_id,player,direction,date,date_precision,season,club,club_id,fee_gbp,fee_raw,fee_kind,market_value_eur,type
1963-07-01-carlo-sartori-in,carlo-sartori,Carlo Sartori,in,1963-07-01,month,1963-64,,,,,none,,youth
1963-07-01-john-aston-jr-in,john-aston-jr,John Aston Jr,in,1963-07-01,month,1963-64,,,,,none,,youth
1963-08-01-frank-haydock-out,frank-haydock,Frank Haydock,out,1963-08-01,month,1963-64,Charlton Athletic,charlton-athletic,10000,£10,fee,,permanent
1963-08-01-johnny-giles-out,johnny-giles,Johnny Giles,out,1963-08-01,month,1963-64,Leeds United,leeds-united,37500,£37,fee,,permanent
1963-09-01-jimmy-rimmer-in,jimmy-rimmer,Jimmy Rimmer,in,1963-09-01,month,1963-64,,,,,none,,youth
1963-10-01-mark-pearson-out,mark-pearson,Mark Pearson,out,1963-10-01,month,1963-64,Sheffield Wednesday,sheffield-wednesday,17000,£17,fee,,permanent
1963-12-01-paul-edwards-in,paul-edwards,Paul Edwards,in,1963-12-01,month,1963-64,,,,,none,,youth
1963-12-01-sammy-mcmillan-out,sammy-mcmillan,Sammy McMillan,out,1963-12-01,month,1963-64,Wrexham,wrexham,8000,£8,fee,,permanent
1964-04-01-dennis-walker-out,dennis-walker,Dennis Walker,out,1964-04-01,month,1963-64,York City,york-city,,£,unknown,,permanent
1964-04-01-phil-chisnall-out,phil-chisnall,Phil Chisnall,out,1964-04-01,month,1963-64,Liverpool,liverpool,25000,£25,fee,,permanent
1964-05-01-patrick-dunne-in,pat-dunne,Pat Dunne,in,1964-05-01,month,1963-64,Everton,everton,10500,£10,fee,,permanent
1964-05-01-ronnie-briggs-out,ronnie-briggs,Ronnie Briggs,out,1964-05-01,month,1963-64,Swansea City,swansea-city,,,unknown,,permanent
1964-07-01-john-connelly-in,john-connelly,John Connelly,in,1964-07-01,year,1964-65,Burnley,burnley,56000,£56,fee,,permanent
1964-08-01-brian-kidd-in,brian-kidd,Brian Kidd,in,1964-08-01,month,1964-65,,,,,none,,youth
1964-09-01-albert-quixall-out,albert-quixall,Albert Quixall,out,1964-09-01,month,1964-65,Oldham Athletic,oldham-athletic,7000,£7,fee,,permanent
1964-09-01-frank-kopel-in,frank-kopel,Frank Kopel,in,1964-09-01,month,1964-65,,,,,none,,youth
1964-10-01-francis-burns-in,francis-burns,Francis Burns,in,1964-10-01,month,1964-65,,,,,none,,youth
1964-11-01-maurice-setters-out,maurice-setters,Maurice Setters,out,1964-11-01,month,1964-65,"Stoke City, £30",stoke-city-30,30000,£30,fee,,permanent
1964-12-01-graham-moore-out,graham-moore,Graham Moore,out,1964-12-01,month,1964-65,Northampton Town,northampton-town,,£,unknown,,permanent
1964-12-01-jimmy-nicholson-out,jimmy-nicholson,Jimmy Nicholson,out,1964-12-01,month,1964-65,Huddersfield Town,huddersfield-town,8000,£8,fee,,permanent
1965-02-01-ian-moir-out,ian-moir,Ian Moir,out,1965-02-01,month,1964-65,Blackpool,blackpool,,£,unknown,,permanent
1965-05-01-john-connaughton-in,john-connaughton,John Connaughton,in,1965-05-01,month,1964-65,,,,,none,,youth
1965-06-01-willie-watson-in,willie-watson,Willie Watson,in,1965-06-01,month,1964-65,,,,,none,,youth
1965-07-01-steve-james-in,steve-james,Steve James,in,1965-07-01,month,1965-66,,,,,none,,youth
1965-08-01-alan-gowling-in,alan-gowling,Alan Gowling,in,1965-08-01,month,1965-66,,,,,none,,youth
1965-09-01-daniel-don-givens-in,,Daniel Don Givens,in,1965-09-01,month,1965-66,,,,,none,,youth
1966-03-01-albert-kinsey-out,albert-kinsey,Albert Kinsey,out,1966-03-01,month,1965-66,Wrexham,wrexham,,£,unknown,,permanent
1966-05-01-wilfred-tranter-out,,Wilfred Tranter,out,1966-05-01,month,1965-66,Brighton & Hove Albion,brighton-and-hove-albion,,£,unknown,,permanent
1966-06-01-john-connelly-out,john-connelly,John Connelly,out,1966-06-01,month,1965-66,Blackburn Rovers,blackburn-rovers,40000,£40,fee,,permanent
1966-08-01-alex-stepney-in,alex-stepney,Alex Stepney,in,1966-08-01,month,1966-67,Chelsea,chelsea,55000,£55,fee,,permanent
1966-12-01-harry-gregg-out,harry-gregg,Harry Gregg,out,1966-12-01,month,1966-67,Stoke City,stoke-city,,£,unknown,,permanent
1967-01-01-willie-anderson-out,willie-anderson,Willie Anderson,out,1967-01-01,month,1966-67,Aston Villa,aston-villa,20000,£20,fee,,permanent
1967-02-01-patrick-dunne-out,pat-dunne,Pat Dunne,out,1967-02-01,month,1966-67,Plymouth Argyle,plymouth-argyle,5000,£5,fee,,permanent
1967-10-01-noel-cantwell-out,noel-cantwell,Noel Cantwell,out,1967-10-01,month,1967-68,Coventry City,coventry-city,5000,£5,fee,,permanent
1968-05-01-ian-donald-in,ian-donald,Ian Donald,in,1968-05-01,month,1967-68,,,,,none,,youth
1968-07-01-david-herd-out,david-herd,David Herd,out,1968-07-01,month,1968-69,Stoke City,stoke-city,,£,unknown,,permanent
1968-08-01-brian-greenhoff-in,brian-greenhoff,Brian Greenhoff,in,1968-08-01,month,1968-69,,,,,none,,youth
1968-08-01-thomas-o-neil-in,,Thomas O'Neil,in,1968-08-01,month,1968-69,,,,,none,,youth
1968-08-01-tony-young-in,tony-young,Tony Young,in,1968-08-01,month,1968-69,,,,,none,,youth
1968-08-01-willie-morgan-in,willie-morgan,Willie Morgan,in,1968-08-01,month,1968-69,Burnley,burnley,110000,£110,fee,,permanent
1969-03-01-frank-kopel-out,frank-kopel,Frank Kopel,out,1969-03-01,month,1968-69,Blackburn Rovers,blackburn-rovers,25000,£25,fee,,permanent
1969-06-01-david-gaskell-out,david-gaskell,David Gaskell,out,1969-06-01,month,1968-69,Wrexham,wrexham,,£,unknown,,permanent
1969-07-01-sammy-mcilroy-in,sammy-mcilroy,Sammy McIlroy,in,1969-07-01,year,1969-70,,,,,none,,youth
1969-08-01-ian-ure-in,ian-ure,Ian Ure,in,1969-08-01,month,1969-70,Arsenal,arsenal,80000,£80,fee,,permanent
1969-08-01-peter-fletcher-in,peter-fletcher,Peter Fletcher,in,1969-08-01,month,1969-70,,,,,none,,youth
1970-04-01-daniel-don-givens-out,,Daniel Don Givens,out,1970-04-01,month,1969-70,Luton Town,luton-town,15000,£15,fee,,permanent
1970-06-01-bill-foulkes-out,bill-foulkes,Bill Foulkes,out,1970-06-01,month,1969-70,,,,,unknown,,retired
1970-07-01-bobby-noble-out,bobby-noble,Bobby Noble,out,1970-07-01,year,1970-71,,,,,unknown,,retired
1970-07-01-clive-griffiths-in,clive-griffiths,Clive Griffiths,in,1970-07-01,month,1970-71,,,,,none,,youth
1970-07-01-jimmy-ryan-out,jimmy-ryan,Jimmy Ryan,out,1970-07-01,year,1970-71,Luton Town,luton-town,,£,unknown,,permanent
1970-08-01-shay-brennan-out,shay-brennan,Shay Brennan,out,1970-08-01,month,1970-71,Waterford,waterford,,£,unknown,,permanent
1971-01-01-arnie-sidebottom-in,arnie-sidebottom,Arnie Sidebottom,in,1971-01-01,month,1970-71,,,,,none,,youth
1971-05-01-nobby-stiles-out,nobby-stiles,Nobby Stiles,out,1971-05-01,month,1970-71,Middlesbrough,middlesbrough,20000,£20,fee,,permanent
1971-07-01-patrick-crerand-out,paddy-crerand,Paddy Crerand,out,1971-07-01,year,1971-72,,,,,unknown,,retired
1971-11-01-jimmy-nicholl-in,jimmy-nicholl,Jimmy Nicholl,in,1971-11-01,month,1971-72,,,,,none,,youth
1972-02-29-martin-buchan-in,martin-buchan,Martin Buchan,in,1972-02-29,day,1971-72,Aberdeen,aberdeen,125000,£125,fee,,permanent
1972-03-01-ian-storey-moore-in,ian-storey-moore,Ian Storey-Moore,in,1972-03-01,month,1971-72,Nottingham Forest,nottingham-forest,200000,£200,fee,,permanent
1972-04-01-jimmy-kelly-in,jimmy-kelly,Jimmy Kelly,in,1972-04-01,month,1971-72,,,,,none,,youth
1972-06-01-alan-gowling-out,alan-gowling,Alan Gowling,out,1972-06-01,month,1971-72,Huddersfield Town,huddersfield-town,60000,£60,fee,,permanent
1972-06-01-francis-burns-out,francis-burns,Francis Burns,out,1972-06-01,month,1971-72,Southampton,southampton,50000,£50,fee,,permanent
1972-07-01-arthur-albiston-in,arthur-albiston,Arthur Albiston,in,1972-07-01,month,1972-73,,,,,none,,youth
1972-07-01-john-aston-jr-out,john-aston-jr,John Aston Jr,out,1972-07-01,month,1972-73,Luton Town,luton-town,30000,£30,fee,,permanent
1972-07-01-paul-bielby-in,paul-bielby,Paul Bielby,in,1972-07-01,month,1972-73,,,,,none,,youth
1972-08-01-ian-ure-out,ian-ure,Ian Ure,out,1972-08-01,month,1972-73,St Mirren,st-mirren,,£,unknown,,permanent
1972-09-01-ted-macdougall-in,ted-macdougall,Ted MacDougall,in,1972-09-01,month,1972-73,Bournemouth,bournemouth,194445,£194,fee,,permanent
1972-09-01-wyn-davies-in,wyn-davies,Wyn Davies,in,1972-09-01,month,1972-73,Manchester City,manchester-city,60000,£60,fee,,permanent
1972-10-01-patrick-connaughton-out,,Patrick Connaughton,out,1972-10-01,month,1972-73,Sheffield United,sheffield-united,15000,£15,fee,,permanent
1972-10-01-trevor-anderson-in,trevor-anderson,Trevor Anderson,in,1972-10-01,month,1972-73,Portadown,portadown,10000,£10,fee,,permanent
1972-11-01-david-mccreery-in,david-mccreery,David McCreery,in,1972-11-01,month,1972-73,,,,,none,,youth
1972-12-01-alex-forsyth-in,alex-forsyth,Alex Forsyth,in,1972-12-01,month,1972-73,Partick Thistle,partick-thistle,100000,£100,fee,,permanent
1972-12-01-george-graham-in,george-graham,George Graham,in,1972-12-01,month,1972-73,Arsenal,arsenal,120000,£120,fee,,permanent
1972-12-01-steve-coppell-in,steve-coppell,Steve Coppell,in,1972-12-01,month,1972-73,Tranmere Rovers,tranmere-rovers,60000,£60,fee,,permanent
1973-01-01-carlo-sartori-out,carlo-sartori,Carlo Sartori,out,1973-01-01,month,1972-73,Bologna,bologna,50000,£50,fee,,permanent
1973-01-01-ian-donald-out,ian-donald,Ian Donald,out,1973-01-01,month,1972-73,Partick Thistle,partick-thistle,,£,unknown,,permanent
1973-01-01-jim-holton-in,jim-holton,Jim Holton,in,1973-01-01,month,1972-73,Shrewsbury Town,shrewsbury-town,84444,£84,fee,,permanent
1973-01-01-lou-macari-in,lou-macari,Lou Macari,in,1973-01-01,month,1972-73,Glasgow Celtic,glasgow-celtic,200000,£200,fee,,permanent
1973-01-01-mick-martin-in,mick-martin,Mick Martin,in,1973-01-01,month,1972-73,Bohemians,bohemians,20000,£20,fee,,permanent
1973-03-01-paul-edwards-out,paul-edwards,Paul Edwards,out,1973-03-01,month,1972-73,Oldham Athletic,oldham-athletic,,£,unknown,,permanent
1973-03-01-ted-macdougall-out,ted-macdougall,Ted MacDougall,out,1973-03-01,month,1972-73,West Ham United,west-ham-united,,£,unknown,,permanent
1973-04-01-gerry-daly-in,gerry-daly,Gerry Daly,in,1973-04-01,month,1972-73,Bohemians,bohemians,20000,£20,fee,,permanent
1973-04-28-bobby-charlton-out,bobby-charlton,Bobby Charlton,out,1973-04-28,day,1972-73,,,,,unknown,,retired
1973-05-01-george-buchan-in,george-buchan,George Buchan,in,1973-05-01,month,1972-73,Aberdeen,aberdeen,,£,unknown,,permanent
1973-06-01-wyn-davies-out,wyn-davies,Wyn Davies,out,1973-06-01,month,1972-73,Blackpool,blackpool,,£,unknown,,permanent
1973-07-01-denis-law-out,denis-law,Denis Law,out,1973-07-01,month,1973-74,Manchester City,manchester-city,,£Free,free,,permanent
1973-07-01-george-buchan-out,george-buchan,George Buchan,out,1973-07-01,year,1973-74,Bury,bury,,£,unknown,,permanent
1973-07-01-john-fitzpatrick-out,john-fitzpatrick,John Fitzpatrick,out,1973-07-01,year,1973-74,,,,,unknown,,retired
1973-08-01-tony-dunne-out,tony-dunne,Tony Dunne,out,1973-08-01,month,1973-74,Bolton Wanderers,bolton-wanderers,,£Free,free,,permanent
1973-10-01-paddy-roche-in,paddy-roche,Paddy Roche,in,1973-10-01,month,1973-74,Dublin Shelbourne,dublin-shelbourne,15000,£15,fee,,permanent
1973-11-01-david-sadler-out,david-sadler,David Sadler,out,1973-11-01,month,1973-74,Preston North End,preston-north-end,25000,£25,fee,,permanent
1973-12-01-ian-storey-moore-out,ian-storey-moore,Ian Storey-Moore,out,1973-12-01,month,1973-74,,,,,unknown,,retired
1973-12-01-stewart-houston-in,stewart-houston,Stewart Houston,in,1973-12-01,month,1973-74,Brentford,brentford,55000,£55,fee,,permanent
1974-03-01-jim-mccalliog-in,jim-mccalliog,Jim McCalliog,in,1974-03-01,month,1973-74,Wolverhampton Wanderers,wolverhampton-wanderers,,£,unknown,,permanent
1974-04-01-tony-grimshaw-in,tony-grimshaw,Tony Grimshaw,in,1974-04-01,month,1973-74,,,,,none,,youth
1974-07-01-steve-paterson-in,steve-paterson,Steve Paterson,in,1974-07-01,month,1974-75,Nairn County,nairn-county,,£,unknown,,permanent
1974-07-01-stuart-pearson-in,stuart-pearson,Stuart Pearson,in,1974-07-01,year,1974-75,Hull City,hull-city,200000,£200,fee,,permanent
1974-08-01-brian-kidd-out,brian-kidd,Brian Kidd,out,1974-08-01,month,1974-75,Arsenal,arsenal,110000,£110,fee,,permanent
1974-08-01-jimmy-rimmer-out,jimmy-rimmer,Jimmy Rimmer,out,1974-08-01,month,1974-75,Arsenal,arsenal,40000,£40,fee,,permanent
1974-11-01-george-graham-out,george-graham,George Graham,out,1974-11-01,month,1974-75,Portsmouth,portsmouth,,£,unknown,,permanent
1974-11-01-ron-davies-in,ron-davies,Ron Davies,in,1974-11-01,month,1974-75,Portsmouth,portsmouth,43000,£43,fee,,permanent
1974-11-01-trevor-anderson-out,trevor-anderson,Trevor Anderson,out,1974-11-01,month,1974-75,Swindon Town,swindon-town,,£,unknown,,permanent
1975-01-01-thomas-baldwin-in,tommy-baldwin,Tommy Baldwin,in,1975-01-01,month,1974-75,,,,,unknown,,permanent
1975-02-01-thomas-baldwin-out,tommy-baldwin,Tommy Baldwin,out,1975-02-01,month,1974-75,Millwall,millwall,,,unknown,,loan
1975-03-01-jonathan-clark-in,jonathan-clark,Jonathan Clark,in,1975-03-01,month,1974-75,,,,,none,,youth
1975-03-01-peter-coyne-in,peter-coyne,Peter Coyne,in,1975-03-01,month,1974-75,,,,,none,,youth
1975-03-01-ron-davies-out,ron-davies,Ron Davies,out,1975-03-01,month,1974-75,Arcadia Shepard's,arcadia-shepard-s,,£,unknown,,permanent
1975-05-01-mike-duxbury-in,mike-duxbury,Mike Duxbury,in,1975-05-01,month,1974-75,,,,,none,,youth
1975-06-01-willie-morgan-out,willie-morgan,Willie Morgan,out,1975-06-01,month,1974-75,Burnley,burnley,,£,unknown,,permanent
1975-07-01-jim-mccalliog-out,jim-mccalliog,Jim McCalliog,out,1975-07-01,month,1975-76,Southampton,southampton,,£,unknown,,permanent
1975-07-01-thomas-jackson-in,tommy-jackson,Tommy Jackson,in,1975-07-01,month,1975-76,Nottingham Forest,nottingham-forest,,£,unknown,,permanent
1975-10-01-andy-ritchie-in,andy-ritchie,Andy Ritchie,in,1975-10-01,month,1975-76,,,,,none,,youth
1975-11-01-gordon-hill-in,gordon-hill,Gordon Hill,in,1975-11-01,month,1975-76,Millwall,millwall,70000,£70,fee,,permanent
1975-12-01-mick-martin-out,mick-martin,Mick Martin,out,1975-12-01,month,1975-76,West Bromwich Albion,west-bromwich-albion,,£,unknown,,permanent
1975-12-01-paul-bielby-out,paul-bielby,Paul Bielby,out,1975-12-01,month,1975-76,Hartlepool United,hartlepool-united,,£,unknown,,permanent
1976-01-01-arnie-sidebottom-out,arnie-sidebottom,Arnie Sidebottom,out,1976-01-01,month,1975-76,Huddersfield Town,huddersfield-town,,£,unknown,,permanent
1976-01-01-steve-james-out,steve-james,Steve James,out,1976-01-01,month,1975-76,York City,york-city,,£,unknown,,permanent
1976-04-01-clive-griffiths-out,clive-griffiths,Clive Griffiths,out,1976-04-01,month,1975-76,Chicago Sting,chicago-sting,,£,unknown,,permanent
1976-05-01-colin-waldron-in,colin-waldron,Colin Waldron,in,1976-05-01,month,1975-76,Burnley,burnley,,£,unknown,,permanent
1976-05-01-martyn-rogers-in,martyn-rogers,Martyn Rogers,in,1976-05-01,month,1975-76,,,,,none,,youth
1976-07-01-alan-foggon-in,alan-foggon,Alan Foggon,in,1976-07-01,month,1976-77,Hartford Bi-Centenials,hartford-bi-centenials,40000,£40,fee,,permanent
1976-09-01-alan-foggon-out,alan-foggon,Alan Foggon,out,1976-09-01,month,1976-77,Sunderland,sunderland,25000,£25,fee,,permanent
1976-09-01-anthony-young-out,,Anthony Young,out,1976-09-01,month,1976-77,Charlton Athletic,charlton-athletic,,£Free,free,,permanent
1976-10-01-chris-mcgrath-in,chris-mcgrath,Chris McGrath,in,1976-10-01,month,1976-77,Tottenham Hotspur,tottenham-hotspur,30000,£30,fee,,permanent
1976-10-01-jim-holton-out,jim-holton,Jim Holton,out,1976-10-01,month,1976-77,Sunderland,sunderland,64000,£64,fee,,permanent
1976-11-01-jimmy-greenhoff-in,jimmy-greenhoff,Jimmy Greenhoff,in,1976-11-01,month,1976-77,Stoke City,stoke-city,111111,£111,fee,,permanent
1977-03-01-gerry-daly-out,gerry-daly,Gerry Daly,out,1977-03-01,month,1976-77,Derby County,derby-county,188888,£188,fee,,permanent
1977-04-01-jimmy-kelly-out,jimmy-kelly,Jimmy Kelly,out,1977-04-01,month,1976-77,Chicago Sting,chicago-sting,,£,unknown,,permanent
1977-07-01-ashley-grimes-in,ashley-grimes,Ashley Grimes,in,1977-07-01,year,1977-78,Bohemians,bohemians,27777,£27,fee,,permanent
1978-01-01-gary-bailey-in,gary-bailey,Gary Bailey,in,1978-01-01,month,1977-78,,,,,none,,youth
1978-01-04-joe-jordan-in,joe-jordan,Joe Jordan,in,1978-01-04,day,1977-78,Leeds United,leeds-united,350000,£350,fee,,permanent
1978-02-01-gordon-mcqueen-in,gordon-mcqueen,Gordon McQueen,in,1978-02-01,month,1977-78,Leeds United,leeds-united,495000,£495,fee,,permanent
1978-02-01-kevin-moran-in,kevin-moran,Kevin Moran,in,1978-02-01,month,1977-78,Pegasus (Eire Gaelic),pegasus-eire-gaelic,,£,unknown,,permanent
1978-04-01-colin-waldron-out,colin-waldron,Colin Waldron,out,1978-04-01,month,1977-78,Tulsa Roughnecks (USA),tulsa-roughnecks-usa,,£,unknown,,permanent
1978-04-01-gordon-hill-out,gordon-hill,Gordon Hill,out,1978-04-01,month,1977-78,Derby County,derby-county,250000,£250,fee,,permanent
1978-06-01-thomas-jackson-out,tommy-jackson,Tommy Jackson,out,1978-06-01,month,1977-78,Waterford,waterford,,£Free,free,,permanent
1978-07-01-alan-davies-in,alan-davies,Alan Davies,in,1978-07-01,month,1978-79,,,,,none,,youth
1978-07-01-steve-pears-in,,Steve Pears,in,1978-07-01,month,1978-79,,,,,none,,youth
1978-08-01-alex-forsyth-out,alex-forsyth,Alex Forsyth,out,1978-08-01,month,1978-79,Glasgow Rangers,glasgow-rangers,,£,unknown,,permanent
1978-08-01-thomas-connell-in,tom-connell,Tom Connell,in,1978-08-01,month,1978-79,Coleraine,coleraine,,£,unknown,,permanent
1978-09-01-jonathan-clark-out,jonathan-clark,Jonathan Clark,out,1978-09-01,month,1978-79,Derby County,derby-county,50000,£50,fee,,permanent
1978-11-01-mickey-thomas-in,mickey-thomas,Mickey Thomas,in,1978-11-01,month,1978-79,Wrexham,wrexham,333,£333.333,fee,,permanent
1979-02-01-alex-stepney-out,alex-stepney,Alex Stepney,out,1979-02-01,month,1978-79,Dallas Tornados,dallas-tornados,,£,unknown,,permanent
1979-06-01-scott-mcgarvey-in,scott-mcgarvey,Scott McGarvey,in,1979-06-01,month,1978-79,,,,,none,,youth
1979-06-01-tony-grimshaw-out,tony-grimshaw,Tony Grimshaw,out,1979-06-01,month,1978-79,,,,£,unknown,,permanent
1979-07-01-martyn-rogers-out,martyn-rogers,Martyn Rogers,out,1979-07-01,month,1979-80,Queens Park Rangers,queens-park-rangers,,£,unknown,,permanent
1979-08-01-brian-greenhoff-out,brian-greenhoff,Brian Greenhoff,out,1979-08-01,month,1979-80,Leeds United,leeds-united,350000,£350,fee,,permanent
1979-08-01-david-mccreery-out,david-mccreery,David McCreery,out,1979-08-01,month,1979-80,Queens Park Rangers,queens-park-rangers,200000,£200,fee,,permanent
1979-08-01-ray-wilkins-in,ray-wilkins,Ray Wilkins,in,1979-08-01,month,1979-80,"Chelsea, £777",chelsea-777,777777,£777,fee,,permanent
1979-08-01-stuart-pearson-out,stuart-pearson,Stuart Pearson,out,1979-08-01,month,1979-80,"West Ham United 08/1979, £220",west-ham-united-08-1979-220,220000,£220,fee,,permanent
1980-01-01-nikola-jovanovic-in,nikola-jovanovic,Nikola Jovanović,in,1980-01-01,month,1979-80,Red Star Belgrade,red-star-belgrade,350000,£350,fee,,permanent
1980-05-01-mark-dempsey-in,mark-dempsey,Mark Dempsey,in,1980-05-01,month,1979-80,,,,,none,,youth
1980-05-29-mark-hughes-in,mark-hughes,Mark Hughes,in,1980-05-29,day,1979-80,,,,,none,,youth
1980-07-01-steve-paterson-out,steve-paterson,Steve Paterson,out,1980-07-01,month,1980-81,Hong Kong Rangers,hong-kong-rangers,,£Free,free,,permanent
1980-07-01-stewart-houston-out,stewart-houston,Stewart Houston,out,1980-07-01,month,1980-81,Sheffield United,sheffield-united,,£,unknown,,permanent
1980-07-18-graeme-hogg-in,graeme-hogg,Graeme Hogg,in,1980-07-18,day,1980-81,,,,,none,,youth
1980-08-01-tony-whelan-in,,Tony Whelan,in,1980-08-01,month,1980-81,Bohemains,bohemains,30000,£30,fee,,permanent
1980-10-01-andy-ritchie-out,andy-ritchie,Andy Ritchie,out,1980-10-01,month,1980-81,Brighton & Hove Albion,brighton-and-hove-albion,500000,£500,fee,,permanent
1980-10-01-garry-birtles-in,garry-birtles,Garry Birtles,in,1980-10-01,month,1980-81,Nottingham Forest,nottingham-forest,1250000,£1.25m,fee,,permanent
1980-12-01-jimmy-greenhoff-out,jimmy-greenhoff,Jimmy Greenhoff,out,1980-12-01,month,1980-81,Crewe Alexandra,crewe-alexandra,,£,unknown,,permanent
1981-02-01-chris-mcgrath-out,chris-mcgrath,Chris McGrath,out,1981-02-01,month,1980-81,Tulsa Roughnecks (USA),tulsa-roughnecks-usa,,£,unknown,,permanent
1981-05-01-norman-whiteside-in,norman-whiteside,Norman Whiteside,in,1981-05-01,month,1980-81,,,,,none,,youth
1981-05-01-william-garton-in,,William Garton,in,1981-05-01,month,1980-81,,,,,none,,youth
1981-05-26-clayton-blackmore-in,clayton-blackmore,Clayton Blackmore,in,1981-05-26,day,1980-81,,,,,none,,youth
1981-06-01-nicky-wood-in,nicky-wood,Nicky Wood,in,1981-06-01,month,1980-81,,,,,none,,youth
1981-07-01-joe-jordan-out,joe-jordan,Joe Jordan,out,1981-07-01,month,1981-82,AC Milan,ac-milan,325000,£325,fee,,permanent
